"","Id","groupId","matchId","assists","boosts","damageDealt","DBNOs","headshotKills","heals","killPlace","killPoints","kills","killStreaks","longestKill","matchDuration","matchType","maxPlace","numGroups","rankPoints","revives","rideDistance","roadKills","swimDistance","teamKills","vehicleDestroys","walkDistance","weaponsAcquired","winPoints","winPlacePerc","top.10","Class"
"134","a44b4574182e81","e11ad448e23f13","b624360631331f",0,0,67.06,0,0,0,63,0,0,0,0,1469,"solo",96,95,1547,0,0,0,0,0,0,444.5,4,0,0.5158,"0","0"
"135","67e6585b4f8b64","8a8672b7cf6790","5f2c06a72dd1d7",0,5,100,0,0,1,17,1093,1,1,32.76,1310,"solo",90,83,-1,0,131.2,0,0,0,0,2370,3,1523,0.8989,"0","0"
"136","7e2dd87a595396","d2789c16b9ce99","6ce78034d8f100",0,0,123.3,0,0,0,6,0,0,0,0,1606,"solo",19,1,1500,0,0,0,0,0,0,0,1,0,0,"0","0"
"137","63a46fab05e502","52e241df589837","7f68f42e81386c",0,1,200,0,0,0,21,1081,2,1,7.869,1473,"solo",97,97,-1,0,0,0,0,0,0,1219,5,1491,0.7292,"0","0"
"138","53ff4fb35b9c4d","49044fbb0f5a8f","cd7a8d107a512b",1,1,427,0,1,0,13,0,2,1,105.6,1416,"solo",94,89,1540,0,310.8,0,0,0,0,1830,3,0,0.7849,"0","0"
"139","fbc8acaa297972","2523dc46e79569","dbe40da5488d68",0,0,14.86,0,0,0,44,0,1,1,17.08,1476,"solo",98,97,1527,0,0,0,0,0,0,48.11,1,0,0.2474,"0","0"
"140","2a7959eaa840fc","59f094afc32b63","c490668499ebbb",0,2,121.6,0,0,2,29,1000,1,1,18.87,1891,"solo",84,79,-1,0,0,0,0,0,0,1449,4,1500,0.4819,"0","0"
"141","82fd6c946579f6","da68cb4d827279","d11df5abde1f9b",0,0,0,0,0,0,42,0,0,0,0,1467,"solo",94,89,1500,0,0,0,0,0,0,1395,3,0,0.8495,"0","0"
"142","c714b3045f1c0d","e3f9e2217eee8f","af2a45b3633fa5",0,0,0,0,0,0,63,0,0,0,0,1884,"solo",97,94,1500,0,0,0,0,0,0,209.7,5,0,0.4062,"0","0"
"143","b4f9db8fa73362","905b1f426a7b12","c046de3d096541",0,0,57.12,0,0,0,65,0,0,0,0,1445,"solo",95,91,1498,0,0,0,0,0,0,641.4,2,0,0.4468,"0","0"
"144","8137f6eff86160","601c393bd542ea","8e2e012b527600",0,1,0,0,0,4,44,1133,0,0,0,1979,"solo",86,81,-1,0,0,0,0,0,0,915.7,6,1543,0.6824,"0","0"
"145","0784ea8beef4f0","bc6e0cdae37a0c","9cdcc507c89bb4",0,3,22.28,0,0,0,60,0,0,0,0,1892,"solo",99,96,1495,0,900.1,0,0,0,0,1349,8,0,0.5204,"0","0"
"146","b0c190efeb74dc","7a69cc77c0724f","87074e88823049",0,3,314.2,0,0,3,10,1217,3,1,109.8,1383,"solo",95,94,-1,0,0,0,0,0,0,1389,4,1475,0.6809,"0","0"
"147","c0fe444ce48ec6","cdaf0ade70ba69","b377438262296c",0,0,42.12,0,0,0,71,0,0,0,0,1444,"solo",93,87,1476,0,0,0,0,0,0,133.5,3,0,0.25,"0","0"
"148","a5dc610673e7eb","adc76233938e1e","f8d31c34f7d1d7",0,0,0,0,0,0,66,0,0,0,0,1379,"solo",91,87,1539,0,0,0,0,0,0,48.44,2,0,0.2778,"0","0"
"149","467044f95cc54c","b75009136c56b8","a5ded0e832c843",0,0,0,0,0,0,50,0,0,0,0,1979,"solo",96,89,1500,0,873.2,0,0,0,0,2313,4,0,0.6947,"0","0"
"150","0effd60a1c5f51","9c0c95f33dd680","55b0904fd01401",0,1,0,0,0,0,77,0,0,0,0,1395,"solo",96,95,1518,0,0,0,0,0,0,190.7,1,0,0.2,"0","0"
"151","68f304d038ff86","c37fbd9ecc74b6","1cf4edbfee5bf1",0,0,100,0,0,0,34,1124,1,1,28.48,1423,"solo",97,93,-1,0,0,0,0,0,0,1355,6,1512,0.5833,"0","0"
"152","6b3948da013424","b0f14a1abf718c","c487c9e9f7b644",0,0,79.01,0,0,0,93,0,0,0,0,1896,"solo",96,93,1500,0,0,0,0,0,0,12.47,1,0,0.021,"0","0"
"153","f2c620333c0998","53850525132d7c","7eb1bf5bd72a33",0,0,74.99,0,0,0,52,0,0,0,0,1522,"solo",91,89,1471,0,0,0,0,0,0,1567,2,0,0.5667,"0","0"
"154","31fc08611f37a6","308991b151c604","d36c0209daf543",0,1,0,0,0,0,64,0,0,0,0,1801,"solo",97,92,1739,0,0,0,0,0,0,211.4,4,0,0.3438,"0","0"
"155","94e8c37ec29627","7c48562e4d429f","4b2e6caf866228",0,0,0,0,0,0,67,0,0,0,0,1457,"solo",95,93,1512,0,0,0,0,0,0,105.7,2,0,0.3511,"0","0"
"156","030456a67b81c8","073e3a8781f6d6","50b8aaa03045ff",0,2,128.1,0,1,0,33,0,1,1,6.54,1428,"solo",97,95,1463,0,0,0,0,0,0,1704,4,0,0.5625,"0","0"
"157","319d771c36fad7","54addaa3e55f2f","5a20503ce623ee",0,0,79.29,0,0,0,83,1028,0,0,0,1427,"solo",99,96,-1,0,0,0,0,0,0,105.4,0,1496,0.1837,"0","0"
"158","6ba0f842cdcbe9","aace52e87f6f70","d28d805120e53e",0,0,0,0,0,0,67,0,0,0,0,1906,"solo",92,87,1500,0,0,0,0,1,0,621.9,4,0,0.3516,"0","0"
"159","415bd3176d78e1","c4733892765b27","b27f56be55a46f",0,0,0,0,0,0,74,0,0,0,0,1403,"solo",97,94,1501,0,0,0,0,0,0,158.4,3,0,0.2396,"0","0"
"160","6c57e60ad0acb0","52702b714ff4ee","500b809c5bbc12",0,0,26.79,0,0,0,56,0,0,0,0,1822,"solo",90,86,1495,0,0,0,0,0,0,1358,10,0,0.4382,"0","0"
"161","7a417f75d284ce","0e21e7f444566a","395c9434ae2b86",0,0,0,0,0,0,77,0,0,0,0,1889,"solo",93,89,1443,0,0,0,0,0,0,169.7,0,0,0.1739,"0","0"
"162","0d5043c312e3a5","f38a6fbcf81b4b","f44dd7e16100fe",0,0,86.74,0,0,0,48,0,0,0,0,1967,"solo",92,84,1757,0,102.5,0,0,0,0,1986,4,0,0.6264,"0","0"
"163","a801811b6bdbce","87dce593dba5f4","d8685de0d42227",0,4,197.5,0,1,4,19,1514,2,1,35.48,1454,"solo",98,98,-1,0,2955,0,0,0,0,903.6,4,1547,0.7423,"0","0"
"164","b85a847d754126","cb1bb53fb53d32","bca2880f8011fc",0,2,627.4,0,1,0,3,0,5,1,328.8,1986,"solo",97,93,1500,0,3493,0,0,0,0,1593,5,0,0.7812,"0","0"
"165","c0bb871b555265","1308fb314d2dc3","a45aace495288b",0,0,49.02,0,0,0,77,1197,0,0,0,1444,"solo",96,94,-1,0,0,0,0,0,0,162.7,5,1486,0.2211,"0","0"
"166","67d5557f71a770","f7396496e5f15e","f2f6c827bf6808",0,0,100,0,0,0,42,0,1,1,3.437,1456,"solo",96,94,1567,0,160.1,0,0,1,0,207.8,2,0,0.2842,"0","0"
"167","e40fcc68eaf993","b0a41e807645c9","5d561dad6a9b6b",0,4,317.4,0,2,2,8,1386,3,1,201.2,1904,"solo",93,91,-1,0,5335,0,0,0,0,2239,12,1519,0.7935,"0","0"
"168","a87ac328f3a396","8d182107ca2166","31e305c4b7c574",0,0,0,0,0,0,63,0,0,0,0,1972,"solo",96,86,1554,0,1090,0,0,0,0,721.9,4,0,0.4105,"0","0"
"169","24fd6a22952905","08831213b5d396","68318dc5d54c0f",0,2,77.94,0,0,1,46,0,0,0,0,1469,"solo",95,92,1496,0,0,0,31.74,0,0,1793,4,0,0.7872,"0","0"
"170","16407d94518a71","ea9fb1ef1531da","4307eef434d0d7",0,3,55.9,0,0,2,20,0,1,1,11.81,1847,"solo",93,92,1515,0,0,0,0,0,0,1955,2,0,0.837,"0","0"
"171","46665d3048ffbf","e90a1df0d26443","5639b63f7b054c",0,0,0,0,0,0,78,984,0,0,0,1469,"solo",93,93,-1,0,0,0,0,0,0,44.52,4,1473,0.163,"0","0"
"172","3eb70346783edd","ca3380f6f06454","f76f22976e4c7e",0,0,0,0,0,0,63,0,0,0,0,1521,"solo",94,92,1628,0,0,0,0,0,0,786.4,4,0,0.4516,"0","0"
"173","ced99ae8b26354","afe5eb2976cc8f","7998a1632cf271",0,2,57.03,0,0,0,65,0,0,0,0,2190,"solo",93,91,1439,0,0,0,0,0,0,463.3,4,0,0.3913,"0","0"
"174","8137749ee4c801","f6473c9b2bfee4","93f81b3536b22b",0,0,100,0,1,0,34,0,1,1,50.76,1978,"solo",98,96,1500,0,0,0,0,0,0,1077,3,0,0.5052,"0","0"
"175","01edcf3b603506","5f151560f6475b","81b355629fb9f1",0,0,100,0,1,1,30,0,1,1,5.673,1391,"solo",95,93,1500,0,0,0,0,0,0,1348,5,0,0.7447,"0","0"
"176","442a357d6d75f0","20176cc3960262","761c6aeb0a73bd",0,0,147.8,0,0,0,20,1138,1,1,8.274,1796,"solo",59,52,-1,0,2249,0,0,0,0,726.1,8,1501,0.6724,"0","0"
"177","300566c5db2f1c","75ea5437259c93","50aa760f4d97b0",0,0,0,0,0,0,75,0,0,0,0,1972,"solo",96,92,1509,0,0,0,0,0,0,46.01,0,0,0.2421,"0","0"
"178","b3c1f50b96aa4f","a25d92c100f224","80553b0f09b254",0,2,0,0,0,0,52,0,0,0,0,1486,"solo",94,91,1476,0,0,0,0,0,0,1094,8,0,0.6452,"0","0"
"179","33f11918d5206c","e423a39725116e","ed4deeb69c0089",0,1,219,0,0,1,27,0,2,2,11.09,1385,"solo",98,96,1484,0,0,0,0,0,0,204.9,3,0,0.3402,"0","0"
"180","27df4818c33917","761760f486dadb","9eba8fea61e2d6",0,0,125.8,0,0,0,34,0,1,1,2.249,1381,"solo",97,94,1516,0,0,0,0,0,0,105.6,2,0,0.3646,"0","0"
"181","0c5e07db093999","cb93cdd9622390","6ff969b697055d",0,2,178,0,0,1,17,0,2,1,26.11,1374,"solo",94,91,1470,0,506,0,0,0,0,1319,3,0,0.6989,"0","0"
"182","dae5154afc2f1e","62708d3f66735b","ed4deeb69c0089",1,0,114.6,0,0,0,62,0,0,0,0,1385,"solo",98,96,1489,0,0,0,0,0,0,88.83,2,0,0.3918,"0","0"
"183","dd700ae1799862","83531ef274f00f","da95616e3c66e7",0,0,0,0,0,0,76,0,0,0,0,1376,"solo",97,94,1483,0,0,0,0,0,0,98.68,1,0,0.2083,"0","0"
"184","77f818e11a248c","ac8761ff7acfb7","edeae3bec5a565",0,0,0,0,0,0,79,1089,0,0,0,1940,"solo",97,97,-1,0,0,0,0,0,0,65.46,2,1501,0.1875,"0","0"
"185","86af838076e7c3","b356cd4d6455db","37aeb92d2097a0",0,0,0,0,0,0,81,0,0,0,0,1952,"solo",95,94,1462,0,0,0,0,0,0,179.7,2,0,0.1489,"0","0"
"186","91824e176667b5","8106e046a4de61","7916e9940cabeb",0,0,23.22,0,0,0,88,0,0,0,0,1918,"solo",96,91,1459,0,0,0,0,0,0,129.9,1,0,0.0737,"0","0"
"187","a77316d6f973b3","b27f4d576da77d","b1a07fafda56a5",0,0,100,0,0,0,32,0,1,1,33.45,1435,"solo",95,91,1604,0,1098,0,0,0,0,1019,1,0,0.4681,"0","0"
"188","138c4e6b6eb102","c238ce70ae330a","5af3c6771ddfb7",0,0,50.76,0,0,0,78,1119,0,0,0,1370,"solo",88,84,-1,0,0,0,0,0,0,52.18,0,1503,0.092,"0","0"
"189","1f574a17f0df49","7a54a984aff2f2","a1afdf1fa40b37",0,0,0,0,0,0,96,0,0,0,0,1445,"solo",97,92,1422,0,0,0,0,0,0,0,0,0,0,"0","0"
"190","50bd7d64ac0d28","9488c59a62086c","9decc88d9760d5",0,2,4.848,0,0,49,39,1232,0,0,0,2032,"solo",96,80,-1,0,4568,0,0,0,0,1070,4,1564,0.8,"0","0"
"191","60b8467f70358c","78231cd8c95b5c","a6829e1de2cf86",0,1,0,0,0,1,52,0,0,0,0,1951,"solo",95,91,1502,0,2044,0,0,0,0,1670,4,0,0.766,"0","0"
"192","5781daf1958016","cf45ebda19d3dd","95faea26f6cf11",0,0,123.5,0,1,0,20,1207,2,1,74.75,1375,"solo",97,95,0,0,0,0,0,0,0,1059,5,1527,0.5938,"0","0"
"193","42aa4b82106101","8c884862cc15e3","84effa25b80225",0,1,112.7,0,0,2,40,0,0,0,0,1892,"solo",97,92,1499,0,0,0,35.48,0,0,4603,4,0,0.8646,"0","0"
"194","c5287da3655ecd","007b90d9e0e4e0","bb9564684f44e6",0,1,28,0,0,0,45,0,0,0,0,1390,"solo",96,95,1510,0,872.1,0,0,0,0,2311,4,0,0.7368,"0","0"
"195","4c5c1f5b4e60c9","f603d46c0cf8e6","c62a9311ca6624",0,0,86.04,0,0,0,4,0,0,0,0,1808,"solo",17,2,1500,0,0,0,0,0,0,0,3,0,0,"0","0"
"196","e6705564bec285","f0e0ff2588a55c","94efdfdd7a52a1",0,0,60.2,0,0,0,74,0,0,0,0,1909,"solo",96,94,1499,0,0,0,0,0,0,346.7,7,0,0.3053,"0","0"
"197","87e8fa0d01237b","d01df9626b5a0f","40ee8590b76021",0,1,88.8,0,0,0,63,1141,0,0,0,1376,"solo",96,94,-1,0,0,0,0,0,0,193.5,5,1475,0.4526,"0","0"
"198","aa695324857361","f17d349f1c5656","8931428cb1acd8",0,0,0,0,0,0,68,1081,0,0,0,1948,"solo",91,83,-1,0,321.2,0,0,0,0,246.5,3,1530,0.2,"0","0"
"199","50cbffe6be0942","e42f1a84118471","cce05352cedd2b",0,0,100,0,0,0,26,0,1,1,2.343,1372,"solo",98,96,1652,0,0,0,0,0,0,1239,9,0,0.732,"0","0"
"200","26ef0e071bb3b1","3ea555cfcffce5","8ba537c97a058c",0,1,54.75,0,0,0,80,1000,0,0,0,1868,"solo",97,90,-1,0,0,0,0,0,0,61.91,2,1500,0.1771,"0","0"
"201","8baa6d02946176","8a578d03bbce8c","4a34d2b583efba",0,0,0,0,0,0,77,0,0,0,0,1978,"solo",96,91,1494,0,0,0,0,0,0,52.61,4,0,0.1789,"0","0"
"202","585d86cffaf554","2d47fad2e4d3da","e01f130fcc619b",0,0,0,0,0,0,57,1082,0,0,0,1250,"solo",74,64,-1,0,0,0,0,0,0,162.2,2,1546,0.1096,"0","0"
"203","80fbe9407116b0","fcba5d0cb285c1","7159af8ff4aa07",0,0,0,0,0,0,88,0,0,0,0,1982,"solo",88,86,1515,0,0,0,0,0,0,3.197,0,0,0,"0","0"
"204","782cbbae4af682","6780a336cec431","d3614c116421ac",0,0,100,0,0,0,38,0,1,1,24.62,1913,"solo",93,90,1485,0,0,0,0,0,0,689.9,6,0,0.4022,"0","0"
"205","cce3efc4fbde28","92c13bca82d94e","fd8fc672b5d2f6",0,1,100,0,0,1,28,0,1,1,15.91,1350,"solo",99,96,1496,0,0,0,49.46,0,0,1645,5,0,0.7959,"0","0"
"206","9f6671dad75cad","a3446a557f551e","45e41d1db50c0e",0,2,118,0,0,0,65,0,0,0,0,1451,"solo",92,91,1515,0,0,0,0,0,0,388,3,0,0.3187,"0","0"
"207","1f061e31ea31d1","201cea693fa581","996e6b35f06553",0,0,0,0,0,0,94,0,0,0,0,1472,"solo",95,93,1464,0,0,0,0,0,0,0,0,0,0.0106,"0","0"
"208","fac6f840fa3f1e","823c90298d8e50","26d168ba388b9b",0,0,0,0,0,0,64,0,0,0,0,1890,"solo",97,92,1520,0,0,0,0,0,0,593.4,7,0,0.3958,"0","0"
"209","93d66b687cf90a","8cf682a90eca7b","676bb4dcb84912",0,1,173.5,0,0,0,29,0,1,1,14.49,1526,"solo",95,94,1605,0,0,0,0,0,0,1371,4,0,0.6702,"0","0"
"210","cf7677c1ee1c7e","7ec19bbbacd157","cf743c3a9b3f2b",0,0,14.82,0,0,0,55,0,0,0,0,1890,"solo",94,90,1492,0,0,0,0,0,0,761.3,6,0,0.4946,"0","0"
"211","8e3b433b030e76","73fd4542dcfe6c","37050c4d7813dd",0,0,0,0,0,0,95,0,0,0,0,1448,"solo",95,95,1454,0,0,0,0,0,0,0,1,0,0,"0","0"
"212","ff81a7f23e9ba2","5428fbc2e582fd","2cd25f7fcbf951",0,1,27.3,0,0,0,74,0,0,0,0,1991,"solo",97,93,1496,0,0,0,0,0,0,485.5,4,0,0.2917,"0","0"
"213","617566d19781b4","c571b53697ab3a","8230da1b6f9cb9",0,0,0,0,0,0,61,0,0,0,0,1541,"solo",93,88,1500,0,0,0,0,0,0,452,3,0,0.413,"0","0"
"214","f054482f026833","8de1b94e00db93","a9a5b78ce24aa0",0,0,0,0,0,0,78,0,0,0,0,1883,"solo",95,91,1506,0,0,0,0,0,0,138.9,1,0,0.234,"0","0"
"215","1c26061b9fc3d9","b462873a7aff89","c1dc486db704f5",0,0,70.2,0,0,0,8,0,0,0,0,1808,"solo",18,2,1500,0,0,0,0,0,0,0,7,0,0,"0","0"
"216","7f9542cc7addcf","e1d1f7c475f943","8f062abe4e8b38",0,1,0,0,0,0,51,1201,0,0,0,1805,"solo",97,87,-1,0,0,0,0,0,0,73.35,2,1617,0.5208,"0","0"
"217","a6b87b12a6bffa","41fc7ee6ebbf40","a9a5b78ce24aa0",0,0,0,0,0,0,95,0,0,0,0,1883,"solo",95,91,1567,0,0,0,0,0,0,21.83,1,0,0,"0","0"
"218","72dd84869cea80","fb36a56fd8b6c2","ca9343c4e58b16",0,0,0,0,0,0,45,0,0,0,0,1548,"solo",65,63,1668,0,0,0,0,0,0,153.3,2,0,0.3906,"0","0"
"219","4404b6ef3f0230","99f8cbca5889c0","abe2be0676b8fe",0,0,0,0,0,0,50,0,0,0,0,1985,"solo",98,96,1554,0,0,0,0,0,0,1866,4,0,0.701,"0","0"
"220","b45b1ed4a3f6fa","dc87fb00fade08","1c02d8cca87278",0,4,95.83,0,1,0,29,1025,1,1,12.36,1928,"solo",96,95,-1,0,4044,0,0,0,0,1831,5,1475,0.6316,"0","0"
"221","5cf10477a7212e","6f98e44a7df66c","caf0c73d00551b",0,2,5.789,0,0,0,54,1000,0,0,0,2079,"solo",95,93,-1,0,2358,0,0,0,0,3030,6,1500,0.6277,"0","0"
"222","1a0056ca8333a2","0e6a60a1327f2b","a530d31b80676b",0,0,0,0,0,0,76,1039,0,0,0,1504,"solo",94,85,-1,0,0,0,0,0,0,34.04,1,1508,0.1505,"0","0"
"223","e7fc6a4da62e08","e051205ff0502f","4c8f7ca50c9fd7",0,0,49.45,0,0,0,64,0,0,0,0,1770,"solo",97,93,1497,0,0,0,0,0,0,444.8,5,0,0.375,"0","0"
"224","d762ff65c30d20","edcabf6d8ce40f","78ba6d43d8c7ec",0,0,100,0,0,0,46,1065,1,1,3.485,1420,"solo",92,84,-1,0,0,0,0,0,0,39.5,1,1521,0.022,"0","0"
"225","bc4b78df077f22","94995bd0373ad7","46dbcb2e3b509c",0,0,100,0,0,0,38,0,1,1,0.5747,1953,"solo",95,90,1493,0,0,0,0,0,0,183.8,3,0,0.3404,"0","0"
"226","8d67711282ef70","7c27478a5c9f09","2f9fdb9f999bba",0,0,107,0,0,2,37,0,1,1,63.31,1518,"solo",94,92,1510,0,0,0,40.81,0,0,339.5,2,0,0.4301,"0","0"
"227","7ae222ef6ab291","40d570fe04bb44","a08537ce7c9e76",0,0,0,0,0,0,62,1228,0,0,0,1366,"solo",96,92,-1,0,0,0,0,0,0,245.6,3,1576,0.4316,"0","0"
"228","10588aabb8b9e2","762a08535964c7","a9f5e6c4f0f09a",0,3,200,0,0,1,16,0,2,1,140,1918,"solo",98,94,1500,0,0,0,0,0,0,2328,7,0,0.4742,"0","0"
"229","b4de48054d0da0","7edc031818af4d","fb0883c0428c23",0,0,0,0,0,0,70,0,0,0,0,1454,"solo",97,96,1496,0,0,0,0,0,0,140.8,4,0,0.3646,"0","0"
"230","e928e3019ba53d","6c6dea9b2cf960","18c770ff9f06d0",0,4,360.7,0,1,5,8,1300,3,1,86.66,1841,"solo",91,85,-1,0,5896,0,0,0,0,2695,7,1560,0.8444,"0","0"
"231","7859b982d90a5f","017c8500d78fd3","b450c895cbde2b",0,0,0,0,0,0,94,0,0,0,0,1458,"solo",98,92,1456,0,0,0,0,0,0,4.536,1,0,0.0309,"0","0"
"232","81e2b419dcdb88","b8232f8f8a145a","95faea26f6cf11",0,1,98,0,0,0,31,1021,1,1,43.76,1375,"solo",97,95,0,0,0,0,0,0,0,1355,4,1499,0.7083,"0","0"
"233","bfa095615752b3","1b20335fcf099b","b59836dc91dfc2",0,0,0,0,0,0,71,0,0,0,0,1879,"solo",99,98,1504,0,0,0,0,0,0,184.3,2,0,0.3367,"0","0"
"234","11a34f1d88fb21","a2774c9340c89d","41a39927e04885",0,0,77.92,0,0,0,90,0,0,0,0,1823,"solo",95,92,1500,0,0,0,0,0,0,74.85,1,0,0.0532,"0","0"
"235","9a3bde47d1f4d0","9d4eea4e2b4844","4349d5bf357c51",0,5,100,0,1,2,25,0,1,1,19.4,1856,"solo",96,93,1763,0,2697,0,9.644,0,0,2280,6,0,0.8211,"0","0"
"236","bb7f6ee18c4c3f","01cd8e303c848e","29887425fcd8c7",0,0,0,0,0,0,85,0,0,0,0,1345,"solo",96,94,1531,0,0,0,0,0,0,39.27,2,0,0.1053,"0","0"
"237","9e8ae146ee7d09","122edabcbee103","4e6927097236d2",0,0,0,0,0,0,96,0,0,0,0,1436,"solo",96,92,1850,0,0,0,0,0,0,6.039,1,0,0,"0","0"
"238","02852dbf824f6e","80a996508e4694","a6d85c6d7dbdae",0,0,0,0,0,0,7,0,0,0,0,1808,"solo",18,2,1500,0,0,0,0,0,0,0,3,0,0,"0","0"
"239","a41fc184938242","7965bb317c5dc9","d65a248b2fdbce",0,0,0,0,0,0,54,0,0,0,0,1471,"solo",92,89,1508,0,0,0,0,0,0,132.1,2,0,0.5275,"0","0"
"240","d646fe3297e116","8d3dfede591979","1a58215f217d2c",0,0,121.4,0,0,0,36,1131,1,1,5.299,1471,"solo",96,93,-1,0,0,0,0,0,0,325.4,4,1399,0.3684,"0","0"
"241","3d83b4a7901590","61ff576e84414f","b83357376449f4",0,0,0,0,0,0,87,0,0,0,0,1451,"solo",97,95,1500,0,0,0,0,0,0,57.6,2,0,0.1146,"0","0"
"242","779ee881bfd446","de89654a3aed62","7070587be56419",0,0,0,0,0,0,56,0,0,0,0,1658,"solo",96,77,1549,0,6435,0,0,0,0,894.7,3,0,0.6105,"0","0"
"243","0ce830487d1beb","ac44d71608c348","8e36568fbde85a",0,0,0,0,0,0,58,0,0,0,0,1965,"solo",98,94,1543,0,0,0,0,0,0,775.3,4,0,0.4948,"0","0"
"244","88f8747efd2fa2","2e8f69aea61d4a","2ac2b6151a4d62",0,0,33.78,0,0,0,37,1171,1,1,2.225,1841,"solo",97,87,-1,0,0,0,0,0,0,1007,5,1499,0.3333,"0","0"
"245","9d9094ad81c8e2","a632f562818ef0","5e8222fcddb532",0,1,193.7,0,0,1,35,0,1,1,26.76,1396,"solo",92,90,1500,0,0,0,0,0,0,179,4,0,0.3077,"0","0"
"246","b0589151e082a8","3a4b21d98df4c9","6ad80f7f0d5a38",0,1,0,0,0,1,61,0,0,0,0,1447,"solo",92,90,1481,0,0,0,0,0,0,180.1,3,0,0.4505,"0","0"
"247","0e260cf2153ea6","60a1b8e770ef58","022a163e0d951e",0,1,99.47,0,0,1,27,0,1,1,2.628,1387,"solo",93,89,1487,0,0,0,0,0,0,1076,3,0,0.7283,"0","0"
"248","4b8c41e70cd852","f35d1a0e603896","5f3bdf34eb5b72",0,0,168.9,0,0,0,5,0,0,0,0,1808,"solo",17,2,1500,0,0,0,0,0,0,0,3,0,0,"0","0"
"249","ba253322dd8b34","4d0157c9d88ee4","6d70b09b41b4d2",0,0,100,0,0,0,35,1160,1,1,3.465,1473,"solo",99,98,-1,0,1767,0,0,0,0,891.2,2,1637,0.602,"0","0"
"250","f4f804c4396b70","9771c9bc3f0dd5","a9f5e6c4f0f09a",0,0,19.22,0,0,0,56,0,0,0,0,1918,"solo",98,94,1499,0,0,0,0,0,0,915.3,5,0,0.6598,"0","0"
"251","744761fe131b80","6900294f2045b1","41d900ce2d356d",0,1,57.92,0,0,1,51,1010,0,0,0,1484,"solo",99,98,-1,0,265.5,0,45.97,0,0,2002,5,1478,0.8061,"0","0"
"252","d760b0caa3b2d7","783c1545fc59eb","4938eee828328f",0,0,5.135,0,0,0,89,0,0,0,0,1880,"solo",99,94,1494,0,0,0,0,0,0,239.1,4,0,0.1327,"0","0"
"253","ce9cc645339eb9","ca9020311ae490","9a2257beedf221",0,0,0,0,0,0,96,0,0,0,0,2027,"solo",97,94,1555,0,0,0,0,0,0,89.06,0,0,0.0104,"0","0"
"254","37a3228bbd499c","2acd0eb3298b5e","afc8b0f71d3ef1",0,0,24.95,0,0,0,57,0,0,0,0,1434,"solo",95,89,1505,0,3533,0,0,0,0,477,3,0,0.5426,"0","0"
"255","a1c2130bc667d6","afad15c4f81158","015c7dc3bfecf6",0,0,152.9,0,0,1,5,0,0,0,0,1808,"solo",16,2,1500,0,0,0,0,0,0,0,5,0,0,"0","0"
"256","750c1ce6f51d7f","fa2715f8b09dfe","6484f94c4d3e33",0,8,567.5,0,1,10,10,1000,3,1,63.02,1431,"solo",83,77,-1,0,0,0,8.551,0,0,3080,3,1500,0.8171,"0","0"
"257","6e3bfd3be6377e","237fa4e0c4dd7a","f8b06c2f753607",0,1,0,0,0,0,6,0,0,0,0,1808,"solo",14,2,1500,0,0,0,0,0,0,0,4,0,0,"0","0"
"258","d3ddc421a71e56","8fa2809ade1358","bc81bfe74c5b7d",0,1,0,0,0,0,71,1000,0,0,0,1422,"solo",96,95,0,0,0,0,0,0,0,109.1,5,1500,0.3474,"0","0"
"259","061d33e14c7f72","2b50989d1f3192","816ad8267ab65a",0,0,100,0,1,0,43,1163,1,1,1.97,1435,"solo",97,95,-1,0,0,0,0,0,0,1.701,1,1451,0.0521,"0","0"
"260","cef7326b4a8523","76575a6d8b87c8","1e97aaaecf9d75",0,1,0,0,0,0,53,1031,0,0,0,1476,"solo",95,88,-1,0,0,0,0,0,0,580.2,5,1510,0.5532,"0","0"
"261","ed77d0302d3677","09c1a55f07bacb","6d6a539cc43537",0,3,111.6,0,0,0,47,1422,0,0,0,1876,"solo",99,91,-1,0,0,0,0,0,0,2582,4,1569,0.7551,"0","0"
"262","c51f7a825983ca","4316a5e3695796","90fd3dc62829cb",0,0,148.3,0,0,0,35,0,1,1,41.1,1967,"solo",94,91,1532,0,0,0,0,0,0,528.5,4,0,0.3333,"0","0"
"263","b037c22825a561","0270a5f40df677","73bcba44f21d13",0,4,85.2,0,1,3,34,0,1,1,208.7,1390,"solo",98,95,1500,0,0,0,0,0,0,1712,12,0,0.732,"0","0"
"264","5aca1e278d93fc","e69d8e186e5821","2e7bcdfc402e84",0,0,143.6,0,0,0,73,987,0,0,0,1467,"solo",99,98,-1,0,0,0,0,0,0,327.3,2,1444,0.3367,"0","0"
"265","1ed7aeaf1816cb","5dc240fdd2a53d","c22b6b01c3277f",0,0,0,0,0,0,82,0,0,0,0,1525,"solo",92,89,1500,0,0,0,0,0,0,67.59,1,0,0.1099,"0","0"
"266","3621daf2827a81","fc507afc5268e4","e526145c82a449",0,1,100,0,0,0,30,1032,1,1,12.3,1462,"solo",95,82,-1,0,0,0,0,0,0,921.7,7,1510,0.6596,"0","0"
"267","b45bea47c0ebb2","2044ef1f43209b","cce05352cedd2b",0,0,90.3,0,0,0,92,0,0,0,0,1372,"solo",98,96,1489,0,0,0,0,0,0,25.57,1,0,0.0412,"0","0"
